sourceTypeID,roadTypeID,roadTypeVMTFraction,FIP
11,1,0,36001
11,2,0.004243125,36001
11,3,0.181927066,36001
11,4,0.255507589,36001
11,5,0.55832222,36001
21,1,0,36001
21,2,0.011571465,36001
21,3,0.060878229,36001
21,4,0.452256209,36001
21,5,0.475294097,36001
31,1,0,36001
31,2,0.011571465,36001
31,3,0.060878229,36001
31,4,0.452256209,36001
31,5,0.475294097,36001
32,1,0,36001
32,2,0.011571465,36001
32,3,0.060878229,36001
32,4,0.452256209,36001
32,5,0.475294097,36001
41,1,0,36001
41,2,0.009944901,36001
41,3,0.074201074,36001
41,4,0.393980666,36001
41,5,0.521873358,36001
42,1,0,36001
42,2,0.009944901,36001
42,3,0.074201074,36001
42,4,0.393980666,36001
42,5,0.521873358,36001
43,1,0,36001
43,2,0.009944901,36001
43,3,0.074201074,36001
43,4,0.393980666,36001
43,5,0.521873358,36001
51,1,0,36001
51,2,0.014754266,36001
51,3,0.108255771,36001
51,4,0.408107074,36001
51,5,0.468882889,36001
52,1,0,36001
52,2,0.014754266,36001
52,3,0.108255771,36001
52,4,0.408107074,36001
52,5,0.468882889,36001
53,1,0,36001
53,2,0.014754266,36001
53,3,0.108255771,36001
53,4,0.408107074,36001
53,5,0.468882889,36001
53,1,0,36001
54,2,0.014754266,36001
54,3,0.108255771,36001
54,4,0.408107074,36001
54,5,0.468882889,36001
61,1,0,36001
61,2,0.051013647,36001
61,3,0.035282355,36001
61,4,0.804489176,36001
61,5,0.109214823,36001
62,1,0,36001
62,2,0.051013647,36001
62,3,0.035282355,36001
62,4,0.804489176,36001
62,5,0.109214823,36001
11,1,0,36003
11,2,0.029722431,36003
11,3,0.903530287,36003
11,4,0,36003
11,5,0.066747282,36003
21,1,0,36003
21,2,0.175797053,36003
21,3,0.748648808,36003
21,4,0,36003
21,5,0.07555414,36003
31,1,0,36003
31,2,0.175797053,36003
31,3,0.748648808,36003
31,4,0,36003
31,5,0.07555414,36003
32,1,0,36003
32,2,0.175797053,36003
32,3,0.748648808,36003
32,4,0,36003
32,5,0.07555414,36003
41,1,0,36003
41,2,0.171229993,36003
41,3,0.774494962,36003
41,4,0,36003
41,5,0.054275045,36003
42,1,0,36003
42,2,0.171229993,36003
42,3,0.774494962,36003
42,4,0,36003
42,5,0.054275045,36003
43,1,0,36003
43,2,0.171229993,36003
43,3,0.774494962,36003
43,4,0,36003
43,5,0.054275045,36003
51,1,0,36003
51,2,0.149179853,36003
51,3,0.802576383,36003
51,4,0,36003
51,5,0.048243765,36003
52,1,0,36003
52,2,0.149179853,36003
52,3,0.802576383,36003
52,4,0,36003
52,5,0.048243765,36003
53,1,0,36003
53,2,0.149179853,36003
53,3,0.802576383,36003
53,4,0,36003
53,5,0.048243765,36003
53,1,0,36003
54,2,0.149179853,36003
54,3,0.802576383,36003
54,4,0,36003
54,5,0.048243765,36003
61,1,0,36003
61,2,0.638664143,36003
61,3,0.347380199,36003
61,4,0,36003
61,5,0.013955658,36003
62,1,0,36003
62,2,0.638664143,36003
62,3,0.347380199,36003
62,4,0,36003
62,5,0.013955658,36003
11,1,0,36005
11,2,0,36005
11,3,0,36005
11,4,0.185156789,36005
11,5,0.814843211,36005
21,1,0,36005
21,2,0,36005
21,3,0,36005
21,4,0.574438142,36005
21,5,0.425561858,36005
31,1,0,36005
31,2,0,36005
31,3,0,36005
31,4,0.574438142,36005
31,5,0.425561858,36005
32,1,0,36005
32,2,0,36005
32,3,0,36005
32,4,0.574438142,36005
32,5,0.425561858,36005
41,1,0,36005
41,2,0,36005
41,3,0,36005
41,4,0.38191713,36005
41,5,0.61808287,36005
42,1,0,36005
42,2,0,36005
42,3,0,36005
42,4,0.38191713,36005
42,5,0.61808287,36005
43,1,0,36005
43,2,0,36005
43,3,0,36005
43,4,0.38191713,36005
43,5,0.61808287,36005
51,1,0,36005
51,2,0,36005
51,3,0,36005
51,4,0.490836555,36005
51,5,0.509163445,36005
52,1,0,36005
52,2,0,36005
52,3,0,36005
52,4,0.490836555,36005
52,5,0.509163445,36005
53,1,0,36005
53,2,0,36005
53,3,0,36005
53,4,0.490836555,36005
53,5,0.509163445,36005
53,1,0,36005
54,2,0,36005
54,3,0,36005
54,4,0.490836555,36005
54,5,0.509163445,36005
61,1,0,36005
61,2,0,36005
61,3,0,36005
61,4,0.773480147,36005
61,5,0.226519853,36005
62,1,0,36005
62,2,0,36005
62,3,0,36005
62,4,0.773480147,36005
62,5,0.226519853,36005
11,1,0,36007
11,2,0.188152332,36007
11,3,0.206017509,36007
11,4,0.089576679,36007
11,5,0.51625348,36007
21,1,0,36007
21,2,0.170075636,36007
21,3,0.124262257,36007
21,4,0.285197092,36007
21,5,0.420465015,36007
31,1,0,36007
31,2,0.170075636,36007
31,3,0.124262257,36007
31,4,0.285197092,36007
31,5,0.420465015,36007
32,1,0,36007
32,2,0.170075636,36007
32,3,0.124262257,36007
32,4,0.285197092,36007
32,5,0.420465015,36007
41,1,0,36007
41,2,0.162543059,36007
41,3,0.185240972,36007
41,4,0.188624631,36007
41,5,0.463591339,36007
42,1,0,36007
42,2,0.162543059,36007
42,3,0.185240972,36007
42,4,0.188624631,36007
42,5,0.463591339,36007
43,1,0,36007
43,2,0.162543059,36007
43,3,0.185240972,36007
43,4,0.188624631,36007
43,5,0.463591339,36007
51,1,0,36007
51,2,0.190516389,36007
51,3,0.168952313,36007
51,4,0.285625812,36007
51,5,0.354905486,36007
52,1,0,36007
52,2,0.190516389,36007
52,3,0.168952313,36007
52,4,0.285625812,36007
52,5,0.354905486,36007
53,1,0,36007
53,2,0.190516389,36007
53,3,0.168952313,36007
53,4,0.285625812,36007
53,5,0.354905486,36007
53,1,0,36007
54,2,0.190516389,36007
54,3,0.168952313,36007
54,4,0.285625812,36007
54,5,0.354905486,36007
61,1,0,36007
61,2,0.342618462,36007
61,3,0.037093775,36007
61,4,0.578696146,36007
61,5,0.041591616,36007
62,1,0,36007
62,2,0.342618462,36007
62,3,0.037093775,36007
62,4,0.578696146,36007
62,5,0.041591616,36007
11,1,0,36009
11,2,0.061828629,36009
11,3,0.748046108,36009
11,4,0.015880946,36009
11,5,0.174244317,36009
21,1,0,36009
21,2,0.147162332,36009
21,3,0.550847334,36009
21,4,0.080713172,36009
21,5,0.221277161,36009
31,1,0,36009
31,2,0.147162332,36009
31,3,0.550847334,36009
31,4,0.080713172,36009
31,5,0.221277161,36009
32,1,0,36009
32,2,0.147162332,36009
32,3,0.550847334,36009
32,4,0.080713172,36009
32,5,0.221277161,36009
41,1,0,36009
41,2,0.104410177,36009
41,3,0.662079851,36009
41,4,0.056961854,36009
41,5,0.176548118,36009
42,1,0,36009
42,2,0.104410177,36009
42,3,0.662079851,36009
42,4,0.056961854,36009
42,5,0.176548118,36009
43,1,0,36009
43,2,0.104410177,36009
43,3,0.662079851,36009
43,4,0.056961854,36009
43,5,0.176548118,36009
51,1,0,36009
51,2,0.151662939,36009
51,3,0.67560936,36009
51,4,0.046062536,36009
51,5,0.126665165,36009
52,1,0,36009
52,2,0.151662939,36009
52,3,0.67560936,36009
52,4,0.046062536,36009
52,5,0.126665165,36009
53,1,0,36009
53,2,0.151662939,36009
53,3,0.67560936,36009
53,4,0.046062536,36009
53,5,0.126665165,36009
53,1,0,36009
54,2,0.151662939,36009
54,3,0.67560936,36009
54,4,0.046062536,36009
54,5,0.126665165,36009
61,1,0,36009
61,2,0.549311451,36009
61,3,0.335927461,36009
61,4,0.080558825,36009
61,5,0.034202262,36009
62,1,0,36009
62,2,0.549311451,36009
62,3,0.335927461,36009
62,4,0.080558825,36009
62,5,0.034202262,36009
11,1,0,36011
11,2,0.156053857,36011
11,3,0.63907253,36011
11,4,0.00140986,36011
11,5,0.203463754,36011
21,1,0,36011
21,2,0.205844979,36011
21,3,0.553860912,36011
21,4,0.002038024,36011
21,5,0.238256085,36011
31,1,0,36011
31,2,0.205844979,36011
31,3,0.553860912,36011
31,4,0.002038024,36011
31,5,0.238256085,36011
32,1,0,36011
32,2,0.205844979,36011
32,3,0.553860912,36011
32,4,0.002038024,36011
32,5,0.238256085,36011
41,1,0,36011
41,2,0.110836679,36011
41,3,0.63383742,36011
41,4,0.001069296,36011
41,5,0.254256604,36011
42,1,0,36011
42,2,0.110836679,36011
42,3,0.63383742,36011
42,4,0.001069296,36011
42,5,0.254256604,36011
43,1,0,36011
43,2,0.110836679,36011
43,3,0.63383742,36011
43,4,0.001069296,36011
43,5,0.254256604,36011
51,1,0,36011
51,2,0.195765238,36011
51,3,0.644801898,36011
51,4,0.001429778,36011
51,5,0.158003086,36011
52,1,0,36011
52,2,0.195765238,36011
52,3,0.644801898,36011
52,4,0.001429778,36011
52,5,0.158003086,36011
53,1,0,36011
53,2,0.195765238,36011
53,3,0.644801898,36011
53,4,0.001429778,36011
53,5,0.158003086,36011
53,1,0,36011
54,2,0.195765238,36011
54,3,0.644801898,36011
54,4,0.001429778,36011
54,5,0.158003086,36011
61,1,0,36011
61,2,0.662261903,36011
61,3,0.302073896,36011
61,4,0.00192633,36011
61,5,0.033737871,36011
62,1,0,36011
62,2,0.662261903,36011
62,3,0.302073896,36011
62,4,0.00192633,36011
62,5,0.033737871,36011
11,1,0,36013
11,2,0.112764955,36013
11,3,0.568763879,36013
11,4,0.024830092,36013
11,5,0.293641074,36013
21,1,0,36013
21,2,0.226244294,36013
21,3,0.353046025,36013
21,4,0.106375791,36013
21,5,0.31433389,36013
31,1,0,36013
31,2,0.226244294,36013
31,3,0.353046025,36013
31,4,0.106375791,36013
31,5,0.31433389,36013
32,1,0,36013
32,2,0.226244294,36013
32,3,0.353046025,36013
32,4,0.106375791,36013
32,5,0.31433389,36013
41,1,0,36013
41,2,0.176253654,36013
41,3,0.46593439,36013
41,4,0.082432187,36013
41,5,0.275379769,36013
42,1,0,36013
42,2,0.176253654,36013
42,3,0.46593439,36013
42,4,0.082432187,36013
42,5,0.275379769,36013
43,1,0,36013
43,2,0.176253654,36013
43,3,0.46593439,36013
43,4,0.082432187,36013
43,5,0.275379769,36013
51,1,0,36013
51,2,0.257124137,36013
51,3,0.477505237,36013
51,4,0.066946618,36013
51,5,0.198424008,36013
52,1,0,36013
52,2,0.257124137,36013
52,3,0.477505237,36013
52,4,0.066946618,36013
52,5,0.198424008,36013
53,1,0,36013
53,2,0.257124137,36013
53,3,0.477505237,36013
53,4,0.066946618,36013
53,5,0.198424008,36013
53,1,0,36013
54,2,0.257124137,36013
54,3,0.477505237,36013
54,4,0.066946618,36013
54,5,0.198424008,36013
61,1,0,36013
61,2,0.695314118,36013
61,3,0.177266636,36013
61,4,0.087416402,36013
61,5,0.040002844,36013
62,1,0,36013
62,2,0.695314118,36013
62,3,0.177266636,36013
62,4,0.087416402,36013
62,5,0.040002844,36013
11,1,0,36015
11,2,0.027660446,36015
11,3,0.283160255,36015
11,4,0.074989364,36015
11,5,0.614189934,36015
21,1,0,36015
21,2,0.121792059,36015
21,3,0.17466273,36015
21,4,0.185986171,36015
21,5,0.51755904,36015
31,1,0,36015
31,2,0.121792059,36015
31,3,0.17466273,36015
31,4,0.185986171,36015
31,5,0.51755904,36015
32,1,0,36015
32,2,0.121792059,36015
32,3,0.17466273,36015
32,4,0.185986171,36015
32,5,0.51755904,36015
41,1,0,36015
41,2,0.143399111,36015
41,3,0.218423791,36015
41,4,0.188748132,36015
41,5,0.449428967,36015
42,1,0,36015
42,2,0.143399111,36015
42,3,0.218423791,36015
42,4,0.188748132,36015
42,5,0.449428967,36015
43,1,0,36015
43,2,0.143399111,36015
43,3,0.218423791,36015
43,4,0.188748132,36015
43,5,0.449428967,36015
51,1,0,36015
51,2,0.139851786,36015
51,3,0.253372187,36015
51,4,0.159584795,36015
51,5,0.447191232,36015
52,1,0,36015
52,2,0.139851786,36015
52,3,0.253372187,36015
52,4,0.159584795,36015
52,5,0.447191232,36015
53,1,0,36015
53,2,0.139851786,36015
53,3,0.253372187,36015
53,4,0.159584795,36015
53,5,0.447191232,36015
53,1,0,36015
54,2,0.139851786,36015
54,3,0.253372187,36015
54,4,0.159584795,36015
54,5,0.447191232,36015
61,1,0,36015
61,2,0.461066924,36015
61,3,0.084452248,36015
61,4,0.354863247,36015
61,5,0.099617581,36015
62,1,0,36015
62,2,0.461066924,36015
62,3,0.084452248,36015
62,4,0.354863247,36015
62,5,0.099617581,36015
11,1,0,36017
11,2,0.065435167,36017
11,3,0.794744283,36017
11,4,0,36017
11,5,0.139820551,36017
21,1,0,36017
21,2,0.090664768,36017
21,3,0.734780058,36017
21,4,0,36017
21,5,0.174555174,36017
31,1,0,36017
31,2,0.090664768,36017
31,3,0.734780058,36017
31,4,0,36017
31,5,0.174555174,36017
32,1,0,36017
32,2,0.090664768,36017
32,3,0.734780058,36017
32,4,0,36017
32,5,0.174555174,36017
41,1,0,36017
41,2,0.063042224,36017
41,3,0.796933021,36017
41,4,0,36017
41,5,0.140024755,36017
42,1,0,36017
42,2,0.063042224,36017
42,3,0.796933021,36017
42,4,0,36017
42,5,0.140024755,36017
43,1,0,36017
43,2,0.063042224,36017
43,3,0.796933021,36017
43,4,0,36017
43,5,0.140024755,36017
51,1,0,36017
51,2,0.081383372,36017
51,3,0.800551277,36017
51,4,0,36017
51,5,0.118065351,36017
52,1,0,36017
52,2,0.081383372,36017
52,3,0.800551277,36017
52,4,0,36017
52,5,0.118065351,36017
53,1,0,36017
53,2,0.081383372,36017
53,3,0.800551277,36017
53,4,0,36017
53,5,0.118065351,36017
53,1,0,36017
54,2,0.081383372,36017
54,3,0.800551277,36017
54,4,0,36017
54,5,0.118065351,36017
61,1,0,36017
61,2,0.435644234,36017
61,3,0.523171302,36017
61,4,0,36017
61,5,0.041184464,36017
62,1,0,36017
62,2,0.435644234,36017
62,3,0.523171302,36017
62,4,0,36017
62,5,0.041184464,36017
11,1,0,36019
11,2,0.027326875,36019
11,3,0.651080014,36019
11,4,0.027728741,36019
11,5,0.29386437,36019
21,1,0,36019
21,2,0.115569283,36019
21,3,0.494580457,36019
21,4,0.073756683,36019
21,5,0.316093576,36019
31,1,0,36019
31,2,0.115569283,36019
31,3,0.494580457,36019
31,4,0.073756683,36019
31,5,0.316093576,36019
32,1,0,36019
32,2,0.115569283,36019
32,3,0.494580457,36019
32,4,0.073756683,36019
32,5,0.316093576,36019
41,1,0,36019
41,2,0.059703752,36019
41,3,0.60867854,36019
41,4,0.064585714,36019
41,5,0.267031994,36019
42,1,0,36019
42,2,0.059703752,36019
42,3,0.60867854,36019
42,4,0.064585714,36019
42,5,0.267031994,36019
43,1,0,36019
43,2,0.059703752,36019
43,3,0.60867854,36019
43,4,0.064585714,36019
43,5,0.267031994,36019
51,1,0,36019
51,2,0.093424727,36019
51,3,0.558381992,36019
51,4,0.054658045,36019
51,5,0.293535236,36019
52,1,0,36019
52,2,0.093424727,36019
52,3,0.558381992,36019
52,4,0.054658045,36019
52,5,0.293535236,36019
53,1,0,36019
53,2,0.093424727,36019
53,3,0.558381992,36019
53,4,0.054658045,36019
53,5,0.293535236,36019
53,1,0,36019
54,2,0.093424727,36019
54,3,0.558381992,36019
54,4,0.054658045,36019
54,5,0.293535236,36019
61,1,0,36019
61,2,0.403791829,36019
61,3,0.3702521,36019
61,4,0.151603181,36019
61,5,0.07435289,36019
62,1,0,36019
62,2,0.403791829,36019
62,3,0.3702521,36019
62,4,0.151603181,36019
62,5,0.07435289,36019
11,1,0,36021
11,2,0.075865905,36021
11,3,0.670162395,36021
11,4,0,36021
11,5,0.2539717,36021
21,1,0,36021
21,2,0.201763761,36021
21,3,0.508176706,36021
21,4,0,36021
21,5,0.290059533,36021
31,1,0,36021
31,2,0.201763761,36021
31,3,0.508176706,36021
31,4,0,36021
31,5,0.290059533,36021
32,1,0,36021
32,2,0.201763761,36021
32,3,0.508176706,36021
32,4,0,36021
32,5,0.290059533,36021
41,1,0,36021
41,2,0.133725518,36021
41,3,0.565499677,36021
41,4,0,36021
41,5,0.300774805,36021
42,1,0,36021
42,2,0.133725518,36021
42,3,0.565499677,36021
42,4,0,36021
42,5,0.300774805,36021
43,1,0,36021
43,2,0.133725518,36021
43,3,0.565499677,36021
43,4,0,36021
43,5,0.300774805,36021
51,1,0,36021
51,2,0.18082252,36021
51,3,0.585981348,36021
51,4,0,36021
51,5,0.233196132,36021
52,1,0,36021
52,2,0.18082252,36021
52,3,0.585981348,36021
52,4,0,36021
52,5,0.233196132,36021
53,1,0,36021
53,2,0.18082252,36021
53,3,0.585981348,36021
53,4,0,36021
53,5,0.233196132,36021
53,1,0,36021
54,2,0.18082252,36021
54,3,0.585981348,36021
54,4,0,36021
54,5,0.233196132,36021
61,1,0,36021
61,2,0.735026962,36021
61,3,0.212911234,36021
61,4,0,36021
61,5,0.052061804,36021
62,1,0,36021
62,2,0.735026962,36021
62,3,0.212911234,36021
62,4,0,36021
62,5,0.052061804,36021
11,1,0,36023
11,2,0.275708192,36023
11,3,0.392195813,36023
11,4,0.060995513,36023
11,5,0.271100482,36023
21,1,0,36023
21,2,0.327870191,36023
21,3,0.30643616,36023
21,4,0.079490948,36023
21,5,0.286202701,36023
31,1,0,36023
31,2,0.327870191,36023
31,3,0.30643616,36023
31,4,0.079490948,36023
31,5,0.286202701,36023
32,1,0,36023
32,2,0.327870191,36023
32,3,0.30643616,36023
32,4,0.079490948,36023
32,5,0.286202701,36023
41,1,0,36023
41,2,0.201909612,36023
41,3,0.40107815,36023
41,4,0.047699999,36023
41,5,0.349312239,36023
42,1,0,36023
42,2,0.201909612,36023
42,3,0.40107815,36023
42,4,0.047699999,36023
42,5,0.349312239,36023
43,1,0,36023
43,2,0.201909612,36023
43,3,0.40107815,36023
43,4,0.047699999,36023
43,5,0.349312239,36023
51,1,0,36023
51,2,0.341104781,36023
51,3,0.390261921,36023
51,4,0.061005321,36023
51,5,0.207627977,36023
52,1,0,36023
52,2,0.341104781,36023
52,3,0.390261921,36023
52,4,0.061005321,36023
52,5,0.207627977,36023
53,1,0,36023
53,2,0.341104781,36023
53,3,0.390261921,36023
53,4,0.061005321,36023
53,5,0.207627977,36023
53,1,0,36023
54,2,0.341104781,36023
54,3,0.390261921,36023
54,4,0.061005321,36023
54,5,0.207627977,36023
61,1,0,36023
61,2,0.788590042,36023
61,3,0.124943122,36023
61,4,0.056169304,36023
61,5,0.030297532,36023
62,1,0,36023
62,2,0.788590042,36023
62,3,0.124943122,36023
62,4,0.056169304,36023
62,5,0.030297532,36023
11,1,0,36025
11,2,0.100885247,36025
11,3,0.816824113,36025
11,4,0.010020484,36025
11,5,0.072270156,36025
21,1,0,36025
21,2,0.135173303,36025
21,3,0.730288433,36025
21,4,0.047290033,36025
21,5,0.087248231,36025
31,1,0,36025
31,2,0.135173303,36025
31,3,0.730288433,36025
31,4,0.047290033,36025
31,5,0.087248231,36025
32,1,0,36025
32,2,0.135173303,36025
32,3,0.730288433,36025
32,4,0.047290033,36025
32,5,0.087248231,36025
41,1,0,36025
41,2,0.096026592,36025
41,3,0.809219799,36025
41,4,0.023248621,36025
41,5,0.071504989,36025
42,1,0,36025
42,2,0.096026592,36025
42,3,0.809219799,36025
42,4,0.023248621,36025
42,5,0.071504989,36025
43,1,0,36025
43,2,0.096026592,36025
43,3,0.809219799,36025
43,4,0.023248621,36025
43,5,0.071504989,36025
51,1,0,36025
51,2,0.119665323,36025
51,3,0.78470511,36025
51,4,0.037429078,36025
51,5,0.058200489,36025
52,1,0,36025
52,2,0.119665323,36025
52,3,0.78470511,36025
52,4,0.037429078,36025
52,5,0.058200489,36025
53,1,0,36025
53,2,0.119665323,36025
53,3,0.78470511,36025
53,4,0.037429078,36025
53,5,0.058200489,36025
53,1,0,36025
54,2,0.119665323,36025
54,3,0.78470511,36025
54,4,0.037429078,36025
54,5,0.058200489,36025
61,1,0,36025
61,2,0.457740852,36025
61,3,0.366451334,36025
61,4,0.161300312,36025
61,5,0.014507502,36025
62,1,0,36025
62,2,0.457740852,36025
62,3,0.366451334,36025
62,4,0.161300312,36025
62,5,0.014507502,36025
11,1,0,36027
11,2,0.020173305,36027
11,3,0.298490191,36027
11,4,0.095855088,36027
11,5,0.585481417,36027
21,1,0,36027
21,2,0.046826272,36027
21,3,0.197551705,36027
21,4,0.172000969,36027
21,5,0.583621055,36027
31,1,0,36027
31,2,0.046826272,36027
31,3,0.197551705,36027
31,4,0.172000969,36027
31,5,0.583621055,36027
32,1,0,36027
32,2,0.046826272,36027
32,3,0.197551705,36027
32,4,0.172000969,36027
32,5,0.583621055,36027
41,1,0,36027
41,2,0.031653555,36027
41,3,0.224212682,36027
41,4,0.126903735,36027
41,5,0.617230028,36027
42,1,0,36027
42,2,0.031653555,36027
42,3,0.224212682,36027
42,4,0.126903735,36027
42,5,0.617230028,36027
43,1,0,36027
43,2,0.031653555,36027
43,3,0.224212682,36027
43,4,0.126903735,36027
43,5,0.617230028,36027
51,1,0,36027
51,2,0.045230482,36027
51,3,0.245517301,36027
51,4,0.203547002,36027
51,5,0.505705215,36027
52,1,0,36027
52,2,0.045230482,36027
52,3,0.245517301,36027
52,4,0.203547002,36027
52,5,0.505705215,36027
53,1,0,36027
53,2,0.045230482,36027
53,3,0.245517301,36027
53,4,0.203547002,36027
53,5,0.505705215,36027
53,1,0,36027
54,2,0.045230482,36027
54,3,0.245517301,36027
54,4,0.203547002,36027
54,5,0.505705215,36027
61,1,0,36027
61,2,0.210166529,36027
61,3,0.10197142,36027
61,4,0.558806442,36027
61,5,0.129055609,36027
62,1,0,36027
62,2,0.210166529,36027
62,3,0.10197142,36027
62,4,0.558806442,36027
62,5,0.129055609,36027
11,1,0,36029
11,2,0.022221394,36029
11,3,0.162720855,36029
11,4,0.09222422,36029
11,5,0.722833531,36029
21,1,0,36029
21,2,0.033917724,36029
21,3,0.076841256,36029
21,4,0.3005809,36029
21,5,0.588660119,36029
31,1,0,36029
31,2,0.033917724,36029
31,3,0.076841256,36029
31,4,0.3005809,36029
31,5,0.588660119,36029
32,1,0,36029
32,2,0.033917724,36029
32,3,0.076841256,36029
32,4,0.3005809,36029
32,5,0.588660119,36029
41,1,0,36029
41,2,0.030147438,36029
41,3,0.11570473,36029
41,4,0.265753269,36029
41,5,0.588394564,36029
42,1,0,36029
42,2,0.030147438,36029
42,3,0.11570473,36029
42,4,0.265753269,36029
42,5,0.588394564,36029
43,1,0,36029
43,2,0.030147438,36029
43,3,0.11570473,36029
43,4,0.265753269,36029
43,5,0.588394564,36029
51,1,0,36029
51,2,0.054813752,36029
51,3,0.147787902,36029
51,4,0.268995389,36029
51,5,0.528402956,36029
52,1,0,36029
52,2,0.054813752,36029
52,3,0.147787902,36029
52,4,0.268995389,36029
52,5,0.528402956,36029
53,1,0,36029
53,2,0.054813752,36029
