County,PD,Year,Sworn Full Time,Sworn Part Time,Sworn Total,Civilian Full Time,Civilian Part Time,Civilian Total,Full Time Total,Part Time Total,Grand Total
Dutchess,Fishkill Vg PD,2020,0,27,27,0,1,1,0,28,28
Dutchess,Fishkill Vg PD,2022,0,27,27,0,2,2,0,29,29
Dutchess,Fishkill Vg PD,2023,0,24,24,0,2,2,0,26,26
Dutchess,Hyde Park Town PD,2007,14,2,16,3,5,8,17,7,24
Dutchess,Hyde Park Town PD,2008,16,2,18,3,5,8,19,7,26
Dutchess,Hyde Park Town PD,2009,12,4,16,3,8,11,15,12,27
Dutchess,Hyde Park Town PD,2010,12,5,17,3,6,9,15,11,26
Dutchess,Hyde Park Town PD,2011,14,4,18,3,5,8,17,9,26
Dutchess,Hyde Park Town PD,2013,13,8,21,3,8,11,16,16,32
Dutchess,Hyde Park Town PD,2016,14,8,22,0,0,0,14,8,22
Dutchess,Hyde Park Town PD,2017,14,9,23,3,8,11,17,17,34
Dutchess,Hyde Park Town PD,2018,14,9,23,3,10,13,17,19,36
Dutchess,Hyde Park Town PD,2019,15,9,24,3,10,13,18,19,37
Dutchess,Hyde Park Town PD,2021,16,11,27,4,3,7,20,14,34
Dutchess,Hyde Park Town PD,2022,17,10,27,4,8,12,21,18,39
Dutchess,Hyde Park Town PD,2023,18,8,26,4,6,10,22,14,36
Dutchess,Millbrook Vg PD,2007,0,9,9,0,0,0,0,9,9
Dutchess,Millbrook Vg PD,2008,0,7,7,0,0,0,0,7,7
Dutchess,Millbrook Vg PD,2009,0,8,8,0,0,0,0,8,8
Dutchess,Millbrook Vg PD,2010,0,7,7,0,0,0,0,7,7
Dutchess,Millbrook Vg PD,2011,0,7,7,0,0,0,0,7,7
Dutchess,Millbrook Vg PD,2013,0,5,5,0,0,0,0,5,5
Dutchess,Millbrook Vg PD,2014,0,6,6,0,0,0,0,6,6
Dutchess,Millbrook Vg PD,2016,0,5,5,0,1,1,0,6,6
Dutchess,Millerton Vg PD,2012,0,7,7,0,0,0,0,7,7
Dutchess,Millerton Vg PD,2013,0,6,6,0,0,0,0,6,6
Dutchess,Millerton Vg PD,2014,0,7,7,0,0,0,0,7,7
Dutchess,Millerton Vg PD,2015,0,8,8,0,0,0,0,8,8
Dutchess,Millerton Vg PD,2016,0,8,8,0,0,0,0,8,8
Dutchess,Millerton Vg PD,2017,0,7,7,0,0,0,0,7,7
Dutchess,Millerton Vg PD,2018,0,7,7,0,0,0,0,7,7
Dutchess,Millerton Vg PD,2019,0,7,7,0,1,1,0,8,8
Dutchess,Millerton Vg PD,2020,0,9,9,0,1,1,0,10,10
Dutchess,Millerton Vg PD,2021,0,9,9,0,1,1,0,10,10
Dutchess,Millerton Vg PD,2022,0,7,7,0,1,1,0,8,8
Dutchess,Millerton Vg PD,2023,0,6,6,0,0,0,0,6,6
Dutchess,Pine Plains Town PD,2007,0,9,9,0,0,0,0,9,9
Dutchess,Pine Plains Town PD,2008,0,9,9,0,0,0,0,9,9
Dutchess,Pine Plains Town PD,2009,0,10,10,0,0,0,0,10,10
Dutchess,Pine Plains Town PD,2010,0,7,7,0,0,0,0,7,7
Dutchess,Pine Plains Town PD,2011,0,7,7,0,0,0,0,7,7
Dutchess,Pine Plains Town PD,2012,0,9,9,0,0,0,0,9,9
Dutchess,Pine Plains Town PD,2013,0,8,8,0,0,0,0,8,8
Dutchess,Pine Plains Town PD,2023,0,6,6,0,0,0,0,6,6
Dutchess,Poughkeepsie City PD,2007,107,0,107,34,0,34,141,0,141
Dutchess,Poughkeepsie City PD,2008,106,0,106,35,0,35,141,0,141
Dutchess,Poughkeepsie City PD,2009,104,0,104,34,0,34,138,0,138
Dutchess,Poughkeepsie City PD,2010,100,0,100,35,0,35,135,0,135
Dutchess,Poughkeepsie City PD,2011,96,0,96,34,0,34,130,0,130
Dutchess,Poughkeepsie City PD,2012,100,0,100,35,0,35,135,0,135
Dutchess,Poughkeepsie City PD,2013,91,0,91,33,0,33,124,0,124
Dutchess,Poughkeepsie City PD,2014,95,0,95,33,2,35,128,2,130
Dutchess,Poughkeepsie City PD,2015,96,0,96,34,1,35,130,1,131
Dutchess,Poughkeepsie City PD,2016,91,0,91,34,0,34,125,0,125
Dutchess,Poughkeepsie City PD,2017,88,0,88,34,0,34,122,0,122
Dutchess,Poughkeepsie City PD,2018,84,0,84,30,0,30,114,0,114
Dutchess,Poughkeepsie City PD,2019,89,0,89,27,0,27,116,0,116
Dutchess,Poughkeepsie City PD,2020,89,0,89,26,0,26,115,0,115
Dutchess,Poughkeepsie City PD,2021,85,0,85,27,1,28,112,1,113
Dutchess,Poughkeepsie City PD,2022,83,0,83,26,1,27,109,1,110
Dutchess,Poughkeepsie City PD,2023,83,0,83,26,1,27,109,1,110
Dutchess,Poughkeepsie Town PD,2007,87,0,87,11,6,17,98,6,104
Dutchess,Poughkeepsie Town PD,2008,84,0,84,12,16,28,96,16,112
Dutchess,Poughkeepsie Town PD,2009,86,0,86,12,16,28,98,16,114
Dutchess,Poughkeepsie Town PD,2010,85,0,85,11,15,26,96,15,111
Dutchess,Poughkeepsie Town PD,2011,83,0,83,12,13,25,95,13,108
Dutchess,Poughkeepsie Town PD,2012,81,0,81,11,12,23,92,12,104
Dutchess,Poughkeepsie Town PD,2013,79,0,79,10,13,23,89,13,102
Dutchess,Poughkeepsie Town PD,2014,79,0,79,11,13,24,90,13,103
Dutchess,Poughkeepsie Town PD,2015,78,0,78,11,12,23,89,12,101
Dutchess,Poughkeepsie Town PD,2016,80,0,80,11,12,23,91,12,103
Dutchess,Poughkeepsie Town PD,2017,80,0,80,13,9,22,93,9,102
Dutchess,Poughkeepsie Town PD,2018,81,0,81,12,9,21,93,9,102
Dutchess,Poughkeepsie Town PD,2019,76,0,76,13,11,24,89,11,100
Dutchess,Poughkeepsie Town PD,2020,80,0,80,15,9,24,95,9,104
Dutchess,Poughkeepsie Town PD,2021,81,0,81,14,11,25,95,11,106
Dutchess,Poughkeepsie Town PD,2022,79,0,79,12,11,23,91,11,102
Dutchess,Poughkeepsie Town PD,2023,79,0,79,13,11,24,92,11,103
Dutchess,Red Hook Vg PD,2007,2,11,13,0,1,1,2,12,14
Dutchess,Red Hook Vg PD,2009,2,10,12,0,1,1,2,11,13
Dutchess,Red Hook Vg PD,2010,2,12,14,1,0,1,3,12,15
Dutchess,Red Hook Vg PD,2011,2,12,14,0,1,1,2,13,15
Dutchess,Red Hook Vg PD,2012,2,11,13,0,1,1,2,12,14
Dutchess,Red Hook Vg PD,2013,2,12,14,0,0,0,2,12,14
Dutchess,Red Hook Vg PD,2014,2,11,13,0,1,1,2,12,14
Dutchess,Red Hook Vg PD,2019,3,9,12,0,1,1,3,10,13
Dutchess,Red Hook Vg PD,2020,3,9,12,0,1,1,3,10,13
Dutchess,Red Hook Vg PD,2021,4,10,14,0,1,1,4,11,15
Dutchess,Red Hook Vg PD,2022,4,4,8,0,0,0,4,4,8
Dutchess,Red Hook Vg PD,2023,6,5,11,0,1,1,6,6,12
Dutchess,Rhinebeck Vg PD,2007,0,13,13,0,1,1,0,14,14
Dutchess,Rhinebeck Vg PD,2008,0,14,14,0,0,0,0,14,14
Dutchess,Rhinebeck Vg PD,2009,0,14,14,0,1,1,0,15,15
Dutchess,Rhinebeck Vg PD,2010,0,14,14,0,1,1,0,15,15
Dutchess,Rhinebeck Vg PD,2011,0,14,14,0,1,1,0,15,15
Dutchess,Rhinebeck Vg PD,2012,0,12,12,0,1,1,0,13,13
Dutchess,Rhinebeck Vg PD,2013,0,14,14,0,1,1,0,15,15
Dutchess,Rhinebeck Vg PD,2014,0,14,14,0,1,1,0,15,15
Dutchess,Rhinebeck Vg PD,2015,0,13,13,0,1,1,0,14,14
Dutchess,Rhinebeck Vg PD,2016,0,13,13,0,1,1,0,14,14
Dutchess,Rhinebeck Vg PD,2017,0,14,14,0,1,1,0,15,15
Dutchess,Rhinebeck Vg PD,2018,0,15,15,0,1,1,0,16,16
Dutchess,Rhinebeck Vg PD,2019,0,15,15,0,1,1,0,16,16
Dutchess,Rhinebeck Vg PD,2020,0,14,14,1,0,1,1,14,15
Dutchess,Rhinebeck Vg PD,2021,0,15,15,1,0,1,1,15,16
Dutchess,Rhinebeck Vg PD,2022,0,16,16,1,0,1,1,16,17
Dutchess,Rhinebeck Vg PD,2023,0,14,14,1,0,1,1,14,15
Dutchess,Wappingers Falls Vg PD,2007,2,22,24,2,14,16,4,36,40
Dutchess,Wappingers Falls Vg PD,2008,4,24,28,3,9,12,7,33,40
Dutchess,Wappingers Falls Vg PD,2009,3,27,30,3,11,14,6,38,44
Dutchess,Wappingers Falls Vg PD,2010,4,31,35,3,10,13,7,41,48
Dutchess,Wappingers Falls Vg PD,2011,4,33,37,3,11,14,7,44,51
Dutchess,Wappingers Falls Vg PD,2012,3,33,36,3,8,11,6,41,47
Dutchess,Wappingers Falls Vg PD,2013,2,29,31,3,11,14,5,40,45
Dutchess,Wappingers Falls Vg PD,2014,3,22,25,3,10,13,6,32,38
Dutchess,Wappingers Falls Vg PD,2015,3,26,29,2,4,6,5,30,35
Dutchess,Wappingers Falls Vg PD,2016,1,23,24,2,6,8,3,29,32
Dutchess,Wappingers Falls Vg PD,2017,1,27,28,3,3,6,4,30,34
Dutchess,Wappingers Falls Vg PD,2019,4,14,18,3,4,7,7,18,25
Dutchess,Wappingers Falls Vg PD,2020,2,17,19,2,5,7,4,22,26
Dutchess,Wappingers Falls Vg PD,2021,4,15,19,3,8,11,7,23,30
Dutchess,Wappingers Falls Vg PD,2022,4,15,19,2,8,10,6,23,29
Dutchess,Wappingers Falls Vg PD,2023,4,18,22,3,7,10,7,25,32
Erie,Akron Vg PD,2007,2,13,15,0,3,3,2,16,18
Erie,Akron Vg PD,2008,2,10,12,0,3,3,2,13,15
Erie,Akron Vg PD,2009,2,11,13,0,5,5,2,16,18
Erie,Akron Vg PD,2010,1,11,12,0,5,5,1,16,17
Erie,Akron Vg PD,2011,1,14,15,0,6,6,1,20,21
Erie,Akron Vg PD,2012,1,13,14,0,4,4,1,17,18
Erie,Akron Vg PD,2013,1,14,15,0,3,3,1,17,18
Erie,Akron Vg PD,2014,1,15,16,0,4,4,1,19,20
Erie,Akron Vg PD,2015,1,15,16,0,5,5,1,20,21
Erie,Akron Vg PD,2016,1,13,14,0,0,0,1,13,14
Erie,Akron Vg PD,2017,1,17,18,0,0,0,1,17,18
Erie,Akron Vg PD,2018,1,14,15,0,0,0,1,14,15
Erie,Akron Vg PD,2019,2,14,16,0,0,0,2,14,16
Erie,Akron Vg PD,2020,1,16,17,0,5,5,1,21,22
Erie,Akron Vg PD,2021,1,15,16,0,0,0,1,15,16
Erie,Akron Vg PD,2022,1,13,14,0,6,6,1,19,20
Erie,Akron Vg PD,2023,2,12,14,0,0,0,2,12,14
Erie,Amherst Town PD,2007,146,0,146,44,58,102,190,58,248
Erie,Amherst Town PD,2008,153,0,153,36,21,57,189,21,210
Erie,Amherst Town PD,2009,152,0,152,33,46,79,185,46,231
Erie,Amherst Town PD,2010,157,0,157,36,55,91,193,55,248
Erie,Amherst Town PD,2011,153,0,153,28,54,82,181,54,235
Erie,Amherst Town PD,2012,153,0,153,29,54,83,182,54,236
Erie,Amherst Town PD,2013,152,0,152,30,57,87,182,57,239
Erie,Amherst Town PD,2014,152,0,152,29,56,85,181,56,237
Erie,Amherst Town PD,2015,151,0,151,28,57,85,179,57,236
Erie,Amherst Town PD,2016,149,0,149,30,53,83,179,53,232
Erie,Amherst Town PD,2017,152,0,152,30,60,90,182,60,242
Erie,Amherst Town PD,2018,151,0,151,30,60,90,181,60,241
Erie,Amherst Town PD,2019,152,0,152,28,58,86,180,58,238
Erie,Amherst Town PD,2020,155,0,155,28,65,93,183,65,248
Erie,Amherst Town PD,2021,153,0,153,31,55,86,184,55,239
Erie,Amherst Town PD,2022,154,0,154,33,51,84,187,51,238
Erie,Amherst Town PD,2023,154,0,154,33,56,89,187,56,243
Erie,Blasdell Vg PD,2022,0,26,26,0,0,0,0,26,26
Erie,Blasdell Vg PD,2023,1,29,30,0,0,0,1,29,30
Erie,Brant Town PD,2007,1,9,10,0,0,0,1,9,10
Erie,Brant Town PD,2009,0,17,17,0,0,0,0,17,17
Erie,Brant Town PD,2010,0,14,14,0,0,0,0,14,14
Erie,Brant Town PD,2011,1,14,15,0,0,0,1,14,15
Erie,Brant Town PD,2012,1,16,17,0,0,0,1,16,17
Erie,Brant Town PD,2013,1,13,14,0,0,0,1,13,14
Erie,Brant Town PD,2014,1,16,17,0,0,0,1,16,17
Erie,Brant Town PD,2015,1,15,16,0,0,0,1,15,16
Erie,Brant Town PD,2016,1,15,16,0,0,0,1,15,16
Erie,Brant Town PD,2017,1,15,16,0,0,0,1,15,16
Erie,Brant Town PD,2019,1,15,16,0,1,1,1,16,17
Erie,Brant Town PD,2020,1,14,15,0,1,1,1,15,16
Erie,Brant Town PD,2021,1,16,17,0,1,1,1,17,18
Erie,Brant Town PD,2022,0,11,11,0,1,1,0,12,12
Erie,Brant Town PD,2023,0,14,14,0,1,1,0,15,15
Erie,Buffalo City PD,2007,708,0,708,148,153,301,856,153,1009
Erie,Buffalo City PD,2008,800,0,800,143,146,289,943,146,1089
Erie,Buffalo City PD,2009,796,0,796,148,136,284,944,136,1080
Erie,Buffalo City PD,2010,768,0,768,150,137,287,918,137,1055
Erie,Buffalo City PD,2011,736,0,736,145,143,288,881,143,1024
Erie,Buffalo City PD,2012,759,0,759,164,140,304,923,140,1063
Erie,Buffalo City PD,2013,741,0,741,175,124,299,916,124,1040
Erie,Buffalo City PD,2014,737,0,737,174,121,295,911,121,1032
Erie,Buffalo City PD,2015,724,0,724,186,116,302,910,116,1026
Erie,Buffalo City PD,2016,693,0,693,207,115,322,900,115,1015
Erie,Buffalo City PD,2017,781,0,781,201,107,308,982,107,1089
Erie,Buffalo City PD,2018,784,0,784,189,102,291,973,102,1075
Erie,Buffalo City PD,2019,729,0,729,179,113,292,908,113,1021
Erie,Buffalo City PD,2021,722,0,722,173,104,277,895,104,999
Erie,Buffalo City PD,2022,759,0,759,162,108,270,921,108,1029
Erie,Buffalo City PD,2023,750,0,750,182,104,286,932,104,1036
Erie,Cheektowaga Town PD,2007,127,0,127,41,74,115,168,74,242
Erie,Cheektowaga Town PD,2008,129,0,129,36,70,106,165,70,235
Erie,Cheektowaga Town PD,2009,127,0,127,41,69,110,168,69,237
Erie,Cheektowaga Town PD,2010,126,0,126,44,70,114,170,70,240
Erie,Cheektowaga Town PD,2011,125,0,125,41,74,115,166,74,240
Erie,Cheektowaga Town PD,2012,128,0,128,39,82,121,167,82,249
Erie,Cheektowaga Town PD,2013,129,0,129,38,86,124,167,86,253
Erie,Cheektowaga Town PD,2014,129,0,129,38,81,119,167,81,248
Erie,Cheektowaga Town PD,2015,127,0,127,38,81,119,165,81,246
Erie,Cheektowaga Town PD,2016,126,0,126,36,78,114,162,78,240
Erie,Cheektowaga Town PD,2017,122,0,122,37,80,117,159,80,239
Erie,Cheektowaga Town PD,2018,123,0,123,35,79,114,158,79,237
Erie,Cheektowaga Town PD,2019,117,0,117,37,76,113,154,76,230
Erie,Cheektowaga Town PD,2020,119,0,119,37,76,113,156,76,232
Erie,Cheektowaga Town PD,2021,124,0,124,35,64,99,159,64,223
Erie,Cheektowaga Town PD,2022,121,0,121,35,77,112,156,77,233
Erie,Cheektowaga Town PD,2023,127,0,127,34,75,109,161,75,236
Erie,Depew Vg PD,2007,29,0,29,7,12,19,36,12,48
Erie,Depew Vg PD,2008,28,0,28,6,13,19,34,13,47
Erie,Depew Vg PD,2009,31,0,31,6,10,16,37,10,47
Erie,Depew Vg PD,2010,26,0,26,6,11,17,32,11,43
Erie,Depew Vg PD,2011,30,0,30,5,5,10,35,5,40
Erie,Depew Vg PD,2012,29,0,29,5,3,8,34,3,37
Erie,Depew Vg PD,2013,29,0,29,6,9,15,35,9,44
Erie,Depew Vg PD,2014,29,0,29,6,10,16,35,10,45
Erie,Depew Vg PD,2015,28,0,28,6,10,16,34,10,44
Erie,Depew Vg PD,2016,29,0,29,5,11,16,34,11,45
Erie,Depew Vg PD,2017,28,0,28,6,11,17,34,11,45
Erie,Depew Vg PD,2018,30,0,30,6,13,19,36,13,49
Erie,Depew Vg PD,2019,29,0,29,6,10,16,35,10,45
Erie,Depew Vg PD,2020,27,0,27,6,5,11,33,5,38
Erie,Depew Vg PD,2021,30,0,30,7,5,12,37,5,42
Erie,Depew Vg PD,2022,28,0,28,9,5,14,37,5,42
Erie,Depew Vg PD,2023,28,0,28,8,4,12,36,4,40
Erie,East Aurora-Town Of Aurora PD,2007,16,0,16,5,8,13,21,8,29
Erie,East Aurora-Town Of Aurora PD,2008,17,0,17,5,7,12,22,7,29
Erie,East Aurora-Town Of Aurora PD,2009,17,0,17,5,7,12,22,7,29
Erie,East Aurora-Town Of Aurora PD,2010,17,0,17,5,15,20,22,15,37
Erie,East Aurora-Town Of Aurora PD,2011,17,0,17,4,9,13,21,9,30
Erie,East Aurora-Town Of Aurora PD,2012,15,1,16,4,18,22,19,19,38
Erie,East Aurora-Town Of Aurora PD,2013,15,1,16,4,17,21,19,18,37
Erie,East Aurora-Town Of Aurora PD,2014,15,1,16,4,18,22,19,19,38
Erie,East Aurora-Town Of Aurora PD,2015,15,1,16,4,17,21,19,18,37
Erie,East Aurora-Town Of Aurora PD,2016,15,1,16,5,17,22,20,18,38
Erie,East Aurora-Town Of Aurora PD,2017,15,1,16,5,15,20,20,16,36
Erie,East Aurora-Town Of Aurora PD,2018,15,1,16,5,15,20,20,16,36
Erie,East Aurora-Town Of Aurora PD,2019,16,1,17,5,14,19,21,15,36
Erie,East Aurora-Town Of Aurora PD,2020,16,1,17,5,13,18,21,14,35
Erie,East Aurora-Town Of Aurora PD,2021,15,0,15,5,12,17,20,12,32
Erie,East Aurora-Town Of Aurora PD,2022,17,0,17,4,12,16,21,12,33
Erie,East Aurora-Town Of Aurora PD,2023,18,1,19,5,12,17,23,13,36
Erie,Eden Town PD,2007,4,9,13,1,8,9,5,17,22
Erie,Eden Town PD,2009,4,8,12,1,7,8,5,15,20
Erie,Eden Town PD,2010,4,10,14,1,6,7,5,16,21
Erie,Eden Town PD,2011,4,10,14,1,7,8,5,17,22
Erie,Eden Town PD,2012,4,10,14,1,7,8,5,17,22
Erie,Eden Town PD,2013,4,10,14,1,7,8,5,17,22
Erie,Eden Town PD,2014,4,10,14,1,8,9,5,18,23
Erie,Eden Town PD,2015,4,9,13,1,8,9,5,17,22
Erie,Eden Town PD,2016,4,10,14,1,8,9,5,18,23
Erie,Eden Town PD,2017,4,9,13,1,7,8,5,16,21
Erie,Eden Town PD,2018,4,11,15,1,8,9,5,19,24
Erie,Eden Town PD,2019,3,14,17,1,8,9,4,22,26
Erie,Eden Town PD,2020,1,16,17,1,7,8,2,23,25
Erie,Eden Town PD,2021,3,12,15,0,6,6,3,18,21
Erie,Eden Town PD,2022,2,14,16,0,8,8,2,22,24
Erie,Eden Town PD,2023,3,12,15,0,6,6,3,18,21
Erie,Erie County Sheriff,2007,142,11,153,28,1,29,170,12,182
Erie,Erie County Sheriff,2008,143,11,154,34,1,35,177,12,189
Erie,Erie County Sheriff,2009,147,13,160,44,1,45,191,14,205
Erie,Erie County Sheriff,2010,151,16,167,45,1,46,196,17,213
Erie,Erie County Sheriff,2011,133,9,142,24,1,25,157,10,167
Erie,Erie County Sheriff,2012,140,10,150,41,1,42,181,11,192
Erie,Erie County Sheriff,2013,140,9,149,40,2,42,180,11,191
Erie,Erie County Sheriff,2014,136,12,148,43,2,45,179,14,193
Erie,Erie County Sheriff,2015,136,15,151,41,1,42,177,16,193
Erie,Erie County Sheriff,2016,147,14,161,50,2,52,197,16,213
Erie,Erie County Sheriff,2017,145,14,159,43,2,45,188,16,204
Erie,Erie County Sheriff,2018,148,14,162,44,1,45,192,15,207
Erie,Erie County Sheriff,2019,144,14,158,41,1,42,185,15,200
Erie,Erie County Sheriff,2020,146,13,159,53,1,54,199,14,213
Erie,Erie County Sheriff,2021,148,12,160,146,1,147,294,13,307
Erie,Erie County Sheriff,2022,157,11,168,148,2,150,305,13,318
Erie,Erie County Sheriff,2023,167,9,176,146,3,149,313,12,325
Erie,Evans Town PD,2007,26,2,28,5,5,10,31,7,38
Erie,Evans Town PD,2008,24,3,27,6,5,11,30,8,38
Erie,Evans Town PD,2009,24,5,29,7,8,15,31,13,44
Erie,Evans Town PD,2010,24,5,29,6,11,17,30,16,46
Erie,Evans Town PD,2011,24,5,29,6,19,25,30,24,54
Erie,Evans Town PD,2012,24,5,29,6,16,22,30,21,51
Erie,Evans Town PD,2013,22,4,26,6,15,21,28,19,47
Erie,Evans Town PD,2014,22,5,27,6,19,25,28,24,52
Erie,Evans Town PD,2015,24,5,29,6,19,25,30,24,54
Erie,Evans Town PD,2016,24,5,29,6,20,26,30,25,55
Erie,Evans Town PD,2017,22,5,27,7,23,30,29,28,57
Erie,Evans Town PD,2018,22,3,25,7,24,31,29,27,56
Erie,Evans Town PD,2019,22,5,27,7,21,28,29,26,55
Erie,Evans Town PD,2020,19,3,22,6,22,28,25,25,50
Erie,Evans Town PD,2021,17,5,22,6,15,21,23,20,43
Erie,Evans Town PD,2022,20,3,23,8,13,21,28,16,44
Erie,Evans Town PD,2023,21,2,23,10,8,18,31,10,41
Erie,Gowanda Vg PD,2007,0,20,20,0,1,1,0,21,21
Erie,Gowanda Vg PD,2008,0,20,20,0,0,0,0,20,20
Erie,Gowanda Vg PD,2009,0,17,17,0,4,4,0,21,21
Erie,Gowanda Vg PD,2010,0,18,18,0,4,4,0,22,22
Erie,Gowanda Vg PD,2011,0,20,20,0,1,1,0,21,21
Erie,Gowanda Vg PD,2012,0,18,18,0,1,1,0,19,19
Erie,Gowanda Vg PD,2013,0,24,24,0,1,1,0,25,25
Erie,Gowanda Vg PD,2014,1,18,19,0,1,1,1,19,20
Erie,Gowanda Vg PD,2015,1,20,21,0,1,1,1,21,22
Erie,Gowanda Vg PD,2016,2,18,20,0,1,1,2,19,21
Erie,Gowanda Vg PD,2017,0,21,21,0,1,1,0,22,22
Erie,Gowanda Vg PD,2018,0,17,17,0,1,1,0,18,18
Erie,Gowanda Vg PD,2019,0,21,21,0,1,1,0,22,22
Erie,Gowanda Vg PD,2020,0,20,20,0,1,1,0,21,21
Erie,Gowanda Vg PD,2021,0,20,20,0,1,1,0,21,21
Erie,Gowanda Vg PD,2022,0,12,12,0,1,1,0,13,13
Erie,Gowanda Vg PD,2023,0,17,17,0,1,1,0,18,18
Erie,Hamburg Town PD,2007,57,0,57,19,12,31,76,12,88
Erie,Hamburg Town PD,2008,62,0,62,18,17,35,80,17,97
Erie,Hamburg Town PD,2009,61,0,61,17,8,25,78,8,86
Erie,Hamburg Town PD,2010,63,0,63,16,7,23,79,7,86
Erie,Hamburg Town PD,2011,61,0,61,17,8,25,78,8,86
Erie,Hamburg Town PD,2012,60,0,60,18,5,23,78,5,83
Erie,Hamburg Town PD,2013,60,0,60,17,7,24,77,7,84
Erie,Hamburg Town PD,2014,62,0,62,18,4,22,80,4,84
Erie,Hamburg Town PD,2015,63,0,63,19,3,22,82,3,85
Erie,Hamburg Town PD,2016,61,0,61,17,3,20,78,3,81
Erie,Hamburg Town PD,2017,62,0,62,3,1,4,65,1,66
Erie,Hamburg Town PD,2018,64,0,64,3,4,7,67,4,71
Erie,Hamburg Town PD,2019,62,0,62,0,4,4,62,4,66
Erie,Hamburg Town PD,2020,62,0,62,2,4,6,64,4,68
Erie,Hamburg Town PD,2021,63,0,63,3,2,5,66,2,68
Erie,Hamburg Town PD,2022,62,0,62,3,3,6,65,3,68
Erie,Hamburg Town PD,2023,64,0,64,4,3,7,68,3,71
Erie,Hamburg Vg PD,2007,15,10,25,2,8,10,17,18,35
Erie,Hamburg Vg PD,2008,14,10,24,2,8,10,16,18,34
Erie,Hamburg Vg PD,2009,13,10,23,2,8,10,15,18,33
Erie,Hamburg Vg PD,2010,13,0,13,1,9,10,14,9,23
Erie,Hamburg Vg PD,2011,14,0,14,1,10,11,15,10,25
Erie,Hamburg Vg PD,2012,13,0,13,1,9,10,14,9,23
Erie,Hamburg Vg PD,2013,13,0,13,1,10,11,14,10,24
Erie,Hamburg Vg PD,2014,13,0,13,1,9,10,14,9,23
Erie,Hamburg Vg PD,2015,13,0,13,1,9,10,14,9,23
Erie,Hamburg Vg PD,2016,13,0,13,1,7,8,14,7,21
Erie,Hamburg Vg PD,2017,12,0,12,1,10,11,13,10,23
Erie,Hamburg Vg PD,2018,14,0,14,1,10,11,15,10,25
Erie,Hamburg Vg PD,2019,14,0,14,1,7,8,15,7,22
Erie,Hamburg Vg PD,2020,13,0,13,1,7,8,14,7,21
Erie,Hamburg Vg PD,2021,12,0,12,1,9,10,13,9,22
Erie,Hamburg Vg PD,2022,14,0,14,1,7,8,15,7,22
Erie,Hamburg Vg PD,2023,13,0,13,1,11,12,14,11,25
Erie,Kenmore Vg PD,2007,24,0,24,0,15,15,24,15,39
Erie,Kenmore Vg PD,2008,25,0,25,0,15,15,25,15,40
Erie,Kenmore Vg PD,2009,26,0,26,0,17,17,26,17,43
Erie,Kenmore Vg PD,2010,25,0,25,0,13,13,25,13,38
Erie,Kenmore Vg PD,2011,25,0,25,0,20,20,25,20,45
Erie,Kenmore Vg PD,2012,25,0,25,0,20,20,25,20,45
Erie,Kenmore Vg PD,2013,24,0,24,0,19,19,24,19,43
Erie,Kenmore Vg PD,2014,25,0,25,0,20,20,25,20,45
Erie,Kenmore Vg PD,2015,25,0,25,0,12,12,25,12,37
Erie,Kenmore Vg PD,2016,25,0,25,0,12,12,25,12,37
Erie,Kenmore Vg PD,2017,25,0,25,0,13,13,25,13,38
Erie,Kenmore Vg PD,2018,25,0,25,0,19,19,25,19,44
Erie,Kenmore Vg PD,2019,26,0,26,4,16,20,30,16,46
Erie,Kenmore Vg PD,2020,25,0,25,4,16,20,29,16,45
Erie,Kenmore Vg PD,2021,25,0,25,4,15,19,29,15,44
Erie,Kenmore Vg PD,2022,25,0,25,4,15,19,29,15,44
Erie,Kenmore Vg PD,2023,25,0,25,4,15,19,29,15,44
Erie,Lackawanna City PD,2007,47,0,47,20,0,20,67,0,67
Erie,Lackawanna City PD,2008,47,0,47,20,0,20,67,0,67
Erie,Lackawanna City PD,2009,48,0,48,7,0,7,55,0,55
Erie,Lackawanna City PD,2010,46,0,46,6,2,8,52,2,54
Erie,Lackawanna City PD,2011,47,0,47,6,2,8,53,2,55
Erie,Lackawanna City PD,2012,47,0,47,7,0,7,54,0,54
Erie,Lackawanna City PD,2013,46,0,46,7,0,7,53,0,53
Erie,Lackawanna City PD,2014,44,0,44,7,0,7,51,0,51
